course_department;course_code;professor;time;course_title;completed;total_enrolled;the_course_content;amount_learned;the_course_as_a_whole;instructors_effectiveness;grading_techniques
ACCTG;302;d shores;wi14;Intermediate Accounting II;48;51;3.33;3.64;3.34;3.35;3.35
ACCTG;302;joseph paperman;au14;Intermediate Accounting II;21;22;3.43;3.56;3.11;3.05;3.81
ACCTG;302;d shores;wi15;Intermediate Accounting II;46;54;3.9;3.91;3.83;3.71;3.36
ACCTG;302;joseph paperman;sp14;Intermediate Accounting II;37;46;3.88;4.13;3.97;3.82;4.15
ACCTG;302;d shores;sp13;Intermediate Accounting II;10;59;4.0;4.0;4.0;3.5;3.5
ACCTG;302;jane reich;sp15;Intermediate Accounting II;20;27;4.17;4.59;4.05;4.28;3.71
ACCTG;302;d shores;wi14;Intermediate Accounting II;47;52;3.83;4.0;3.61;3.42;3.78
ACCTG;302;d shores;wi15;Intermediate Accounting II;26;34;3.92;4.41;3.96;4.08;4.0
ACCTG;302;d shores;wi14;Intermediate Accounting II;19;21;4.1;4.5;4.21;4.65;4.1
ACCTG;303;jake thornock;sp14;Intermediate Accounting III;41;50;4.61;4.73;4.71;4.88;4.67
ACCTG;303;jane reich;wi15;Intermediate Accounting III;23;32;4.31;4.25;4.31;4.62;4.25
ACCTG;303;jane reich;au13;Intermediate Accounting III;7;8;3.67;4.0;3.8;4.0;3.75
ACCTG;303;jake thornock;sp15;Intermediate Accounting III;35;43;4.79;4.82;4.8;4.95;4.73
ACCTG;303;jake thornock;sp13;Intermediate Accounting III;47;52;4.47;4.63;4.69;4.83;4.52
ACCTG;303;jane reich;wi14;Intermediate Accounting III;17;25;4.65;4.56;4.56;4.65;4.25
ACCTG;303;jane reich;au14;Intermediate Accounting III;39;49;4.57;4.61;4.53;4.78;4.45
ACCTG;303;jake thornock;sp14;Intermediate Accounting III;40;54;4.7;4.7;4.73;4.88;4.76
ACCTG;303;jane reich;au13;Intermediate Accounting III;38;48;4.04;4.28;3.93;4.25;4.04
ACCTG;303;jake thornock;sp13;Intermediate Accounting III;41;45;4.79;4.84;4.82;4.9;4.78
ACCTG;303;jake thornock;sp15;Intermediate Accounting III;39;55;4.85;4.83;4.85;4.97;4.83
ACCTG;303;jake thornock;sp14;Intermediate Accounting III;16;15;4.61;4.33;4.7;4.93;4.36
ACCTG;303;jake thornock;sp13;Intermediate Accounting III;30;37;4.88;4.9;4.92;4.96;4.92
ACCTG;303;jake thornock;sp15;Intermediate Accounting III;24;23;4.79;4.87;4.87;4.9;4.87
ACCTG;311;wendy baesler;wi15;Cost Accounting;40;49;3.44;3.39;3.43;3.61;3.55
ACCTG;311;rory ernst;au13;Cost Accounting;45;53;3.88;4.25;3.8;4.29;3.81
ACCTG;311;theresa johns;su14;Cost Accounting;22;32;3.17;3.0;2.67;2.5;3.5
ACCTG;311;kimberly sawers;su13;Cost Accounting;24;31;4.06;3.83;4.21;4.1;3.75
ACCTG;311;wendy baesler;sp15;Cost Accounting;19;25;4.17;4.15;4.2;4.21;3.94
ACCTG;311;jane reich;wi14;Cost Accounting;11;17;4.0;4.08;4.13;4.4;3.33
ACCTG;311;wendy baesler;au14;Cost Accounting;44;54;3.97;4.0;3.9;4.37;3.79
ACCTG;311;jane reich;sp14;Cost Accounting;39;45;3.34;3.21;3.14;3.46;2.78
ACCTG;311;wendy baesler;sp15;Cost Accounting;38;40;3.75;3.85;3.86;3.96;3.75
ACCTG;311;jane reich;sp13;Cost Accounting;37;50;3.75;3.82;3.56;3.82;3.54
ACCTG;311;jane reich;wi14;Cost Accounting;30;41;4.03;4.0;3.93;4.21;3.78
ACCTG;320;thomas phillips;sp14;Introduction to Accounting Information Systems;49;64;4.59;4.63;4.59;4.73;4.5
ACCTG;320;thomas phillips;wi15;Introduction to Accounting Information Systems;37;41;4.62;4.62;4.58;4.66;4.62
ACCTG;320;thomas phillips;au13;Introduction to Accounting Information Systems;43;54;4.47;4.55;4.6;4.73;4.59
ACCTG;320;thomas phillips;su14;Introduction to Accounting Information Systems;9;10;4.38;4.2;4.38;4.38;4.08
ACCTG;320;thomas phillips;su13;Introduction to Accounting Information Systems;7;8;4.63;4.92;4.92;4.63;4.63
ACCTG;320;thomas phillips;sp13;Introduction to Accounting Information Systems;46;55;4.22;4.34;4.27;4.44;4.21
ACCTG;320;thomas phillips;sp15;Introduction to Accounting Information Systems;41;54;4.38;4.33;4.52;4.68;4.12
ACCTG;320;thomas phillips;au14;Introduction to Accounting Information Systems;44;54;4.45;4.74;4.54;4.71;4.58
ACCTG;320;thomas phillips;wi14;Introduction to Accounting Information Systems;45;48;4.42;4.58;4.38;4.69;4.17
ACCTG;320;thomas phillips;wi15;Introduction to Accounting Information Systems;49;55;4.78;4.83;4.8;4.92;4.58
ACCTG;320;thomas phillips;wi14;Introduction to Accounting Information Systems;39;44;4.61;4.69;4.75;4.83;4.69
ACCTG;321;william resler;wi15;Tax Effects of Business Decisions;51;60;4.21;4.7;4.14;4.52;4.19
ACCTG;321;william resler;sp14;Tax Effects of Business Decisions;43;60;3.55;3.93;3.78;4.0;3.56
ACCTG;321;william resler;au13;Tax Effects of Business Decisions;48;52;4.13;4.54;4.22;4.64;4.08
ACCTG;321;william resler;su14;Tax Effects of Business Decisions;34;36;4.23;4.5;4.41;4.25;4.05
ACCTG;321;william resler;su13;Tax Effects of Business Decisions;45;50;4.19;4.63;4.33;4.63;4.16
ACCTG;321;william resler;sp13;Tax Effects of Business Decisions;46;53;4.13;4.65;4.28;4.44;4.22
ACCTG;321;william resler;sp15;Tax Effects of Business Decisions;43;53;4.03;4.33;4.17;4.5;4.0
ACCTG;321;william resler;wi14;Tax Effects of Business Decisions;40;56;4.5;4.67;4.04;4.4;4.14
ACCTG;321;elizabeth weber;au14;Tax Effects of Business Decisions;56;58;4.29;4.57;4.57;4.65;4.58
ACCTG;411;thomas phillips;sp14;Auditing Standards and Principles;4;7;4.5;4.17;4.17;4.83;4.5
ACCTG;411;thomas phillips;wi15;Auditing Standards and Principles;54;59;4.71;4.73;4.68;4.9;4.83
ACCTG;411;thomas phillips;au13;Auditing Standards and Principles;54;60;4.45;4.44;4.5;4.66;4.6
ACCTG;411;thomas phillips;su14;Auditing Standards and Principles;22;24;4.89;4.95;4.89;4.92;4.85
ACCTG;411;thomas phillips;su13;Auditing Standards and Principles;16;18;4.97;4.97;4.97;4.93;4.97
ACCTG;411;thomas phillips;sp13;Auditing Standards and Principles;35;53;4.58;4.5;4.44;4.67;4.69
ACCTG;411;thomas phillips;sp15;Auditing Standards and Principles;19;22;4.82;4.87;4.77;4.91;4.82
ACCTG;411;thomas phillips;wi14;Auditing Standards and Principles;45;60;4.63;4.72;4.67;4.82;4.8
ACCTG;411;thomas phillips;au14;Auditing Standards and Principles;50;59;4.61;4.61;4.64;4.76;4.72
ACCTG;411;thomas phillips;sp14;Auditing Standards and Principles;33;45;4.71;4.84;4.81;4.91;4.78
ACCTG;411;thomas phillips;sp15;Auditing Standards and Principles;43;48;4.52;4.78;4.64;4.76;4.7
ACCTG;411;thomas phillips;sp13;Auditing Standards and Principles;9;20;4.6;4.83;4.6;4.86;4.83
ACCTG;440;asher curtis;sp14;Accounting and Financial Management Decisions;28;48;4.76;4.76;4.8;4.8;4.39
ACCTG;440;joseph paperman;wi15;Accounting and Financial Management Decisions;35;64;3.66;3.38;3.6;3.45;3.95
ACCTG;440;weili ge;au13;Accounting and Financial Management Decisions;32;36;4.5;4.61;4.61;4.74;4.5
ACCTG;440;asher curtis;sp15;Accounting and Financial Management Decisions;44;64;4.27;4.25;4.17;4.31;4.42
ACCTG;440;asher curtis;sp13;Accounting and Financial Management Decisions;18;29;4.17;4.21;4.25;4.25;4.07
ACCTG;440;asher curtis;wi14;Accounting and Financial Management Decisions;31;36;4.53;4.44;4.44;4.45;4.08
ACCTG;440;weili ge;au14;Accounting and Financial Management Decisions;28;37;4.68;4.5;4.57;4.76;4.5
ACCTG;440;asher curtis;sp14;Accounting and Financial Management Decisions;18;35;4.9;4.86;4.81;4.9;4.81
ACCTG;440;asher curtis;sp13;Accounting and Financial Management Decisions;48;63;4.34;4.15;4.31;4.5;4.25
ACCTG;440;asher curtis;sp15;Accounting and Financial Management Decisions;22;31;4.21;4.21;4.0;4.17;3.83
ACCTG;440;asher curtis;wi14;Accounting and Financial Management Decisions;17;34;4.73;4.75;4.56;4.73;3.88
ACCTG;450;ilesa mcauliffe;sp14;Business Taxation;21;21;4.75;4.79;4.8;4.84;4.75
ACCTG;450;steven rice;wi15;Business Taxation;28;32;4.72;4.83;4.72;4.92;4.79
ACCTG;450;ilesa mcauliffe;sp13;Business Taxation;13;15;4.85;4.69;4.85;4.85;4.85
ACCTG;450;ilesa mcauliffe;sp15;Business Taxation;9;11;4.6;4.86;4.6;4.75;4.86
ACCTG;450;steven rice;wi14;Business Taxation;27;30;4.45;4.74;4.6;4.71;4.57
ACCTG;451;deborah medlar;sp14;Individual Income Taxation;10;14;3.5;3.5;3.83;4.17;3.75
ACCTG;451;deborah medlar;sp13;Individual Income Taxation;15;18;4.56;4.75;4.31;4.56;4.06
ACCTG;451;william resler;sp15;Individual Income Taxation;13;17;4.78;4.57;4.78;4.75;4.57
ACCTG;471;nancy pasternack;sp15;Fraud Examination;34;55;4.32;4.29;4.25;4.63;4.1
ACCTG;471;nancy pasternack;sp15;Fraud Examination;28;30;4.04;4.0;4.14;4.33;4.0
ACCTG;480;joseph paperman;sp14;Accounting for Not-for-Profit Organizations;26;41;3.25;3.44;3.25;3.18;3.08
ACCTG;480;joseph paperman;wi15;Accounting for Not-for-Profit Organizations;32;50;3.27;3.19;3.17;3.3;3.54
ACCTG;480;katherine anderson;sp13;Accounting for Not-for-Profit Organizations;18;18;2.79;2.75;3.0;2.79;3.5
ACCTG;480;joseph paperman;sp15;Accounting for Not-for-Profit Organizations;7;9;4.0;3.88;3.88;4.0;3.67
ACCTG;485;jane reich;au13;Advanced Financial Accounting;28;36;3.95;4.2;4.08;4.68;4.0
ACCTG;485;jane reich;au14;Advanced Financial Accounting;19;24;4.08;4.17;4.2;4.55;3.6
ACCTG;490;kristina demek;sp14;Special Topics in Accounting;40;47;4.7;4.76;4.79;4.88;4.76
ACCTG;490;kristina demek;sp13;Special Topics in Accounting;31;50;4.53;4.64;4.59;4.73;4.33
ACCTG;500;weili ge;au14;Financial Accounting;53;56;4.29;4.14;4.33;4.62;4.0
ACCTG;500;weili ge;au14;Financial Accounting;52;55;4.2;4.33;4.54;4.6;4.02
ACCTG;500;weili ge;au13;Financial Accounting;52;54;4.14;4.09;4.18;4.36;4.31
ACCTG;500;weili ge;au13;Financial Accounting;46;50;4.34;4.2;4.62;4.71;4.3
ACCTG;501;peter kroos;sp14;Managerial Accounting;44;52;2.55;2.0;2.24;1.76;2.18
ACCTG;501;paige patrick;sp15;Managerial Accounting;44;54;3.6;3.5;3.62;3.68;3.72
ACCTG;501;peter kroos;sp14;Managerial Accounting;37;52;2.55;2.05;2.29;1.79;1.31
ACCTG;501;paige patrick;sp15;Managerial Accounting;42;56;3.44;3.53;3.64;3.87;3.77
ACCTG;501;lloyd tanlu;sp13;Managerial Accounting;41;47;4.0;4.08;4.29;4.57;3.53
ACCTG;501;lloyd tanlu;sp13;Managerial Accounting;43;52;4.26;4.23;4.43;4.6;3.86
ACCTG;505;donna shores;su13;Intensive Analysis of Accounting Principles and Practices;48;48;4.12;3.96;4.21;4.44;3.88
ACCTG;505;david burgstahler;su13;Intensive Analysis of Accounting Principles and Practices;45;47;4.56;4.41;4.56;4.69;4.56
ACCTG;505;lloyd tanlu;su14;Intensive Analysis of Accounting Principles and Practices;34;38;4.76;4.69;4.73;4.73;4.76
ACCTG;505;thomas phillips;su14;Intensive Analysis of Accounting Principles and Practices;36;38;4.5;4.55;4.6;4.6;4.55
ACCTG;505;d shores;su14;Intensive Analysis of Accounting Principles and Practices;37;38;4.53;4.38;4.53;4.66;4.58
ACCTG;505;william resler;su14;Intensive Analysis of Accounting Principles and Practices;33;38;4.12;4.16;4.07;3.96;4.39
ACCTG;505;david burgstahler;su14;Intensive Analysis of Accounting Principles and Practices;36;38;4.44;4.4;4.55;4.45;4.35
ACCTG;505;jake thornock;su14;Intensive Analysis of Accounting Principles and Practices;35;38;4.69;4.67;4.77;4.81;4.7
ACCTG;505;william resler;su13;Intensive Analysis of Accounting Principles and Practices;43;45;3.97;3.83;3.97;3.73;3.5
ACCTG;505;jake thornock;su13;Intensive Analysis of Accounting Principles and Practices;41;45;4.0;3.71;3.85;3.82;3.72
ACCTG;505;thomas phillips;su13;Intensive Analysis of Accounting Principles and Practices;45;45;4.56;4.4;4.6;4.67;4.6
ACCTG;505;lloyd tanlu;su13;Intensive Analysis of Accounting Principles and Practices;42;45;4.22;4.06;4.25;4.21;4.06
ACCTG;506;d shores;au13;Intensive Analysis of Accounting Principles and Practices I;35;46;4.53;4.53;4.53;4.69;4.61
ACCTG;506;d shores;au14;Intensive Analysis of Accounting Principles and Practices I;40;50;4.29;4.55;4.22;4.5;3.9
ACCTG;507;jake thornock;wi15;Intensive Analysis of Accounting Principles and Practices II;43;46;4.47;4.45;4.57;4.73;4.44
ACCTG;507;thomas phillips;wi15;Intensive Analysis of Accounting Principles and Practices II;40;46;4.19;4.15;4.35;4.59;4.32
ACCTG;507;peter kroos;wi14;Intensive Analysis of Accounting Principles and Practices II;30;39;4.1;4.17;4.0;4.0;4.12
ACCTG;507;jake thornock;wi14;Intensive Analysis of Accounting Principles and Practices II;39;39;4.65;4.64;4.74;4.85;4.29
ACCTG;508;lloyd tanlu;sp15;Intensive Analysis of Accounting Principles and Practices III;39;46;4.18;4.0;4.15;4.3;4.19
ACCTG;508;deborah medlar;sp14;Intensive Analysis of Accounting Principles and Practices III;30;35;3.83;4.3;3.67;3.83;3.88
ACCTG;508;thomas phillips;sp13;Intensive Analysis of Accounting Principles and Practices III;30;35;3.9;4.25;4.28;4.45;4.35
ACCTG;508;thomas phillips;sp14;Intensive Analysis of Accounting Principles and Practices III;33;35;4.75;4.71;4.87;4.93;4.84
ACCTG;508;elizabeth weber;sp15;Intensive Analysis of Accounting Principles and Practices III;36;46;3.22;3.32;3.28;3.17;3.88
ACCTG;508;deborah medlar;sp13;Intensive Analysis of Accounting Principles and Practices III;25;33;3.82;3.96;3.91;3.67;3.61
ACCTG;510;robert weede;wi15;Introduction to Financial Statement Analysis;19;22;3.56;3.43;3.56;3.61;3.56
ACCTG;510;sarah mcvay;au13;Introduction to Financial Statement Analysis;26;28;4.43;4.69;4.85;4.78;4.82
ACCTG;510;sarah mcvay;sp15;Introduction to Financial Statement Analysis;30;55;3.67;3.7;3.92;3.9;3.94
ACCTG;521;zoe-vonna palmrose;au13;Cases and Issues in Information Quality and Assurance Services;29;45;4.15;4.0;4.0;4.15;4.31
ACCTG;521;zoe-vonna palmrose;au14;Cases and Issues in Information Quality and Assurance Services;44;50;4.35;4.57;4.4;4.71;4.38
ACCTG;523;zoe-vonna palmrose;au13;Advanced Financial Analysis;39;45;4.16;4.0;4.06;4.03;4.07
ACCTG;523;zoe-vonna palmrose;au14;Advanced Financial Analysis;40;50;4.81;4.83;4.7;4.83;4.8
ACCTG;526;robert weede;sp14;Principles of Taxation for Auditors;30;45;4.19;4.33;4.26;4.5;4.06
ACCTG;526;patricia angell;sp13;Principles of Taxation for Auditors;32;50;3.17;2.8;2.93;2.44;2.38
ACCTG;527;elizabeth widdison;au13;Communications in Professional Accounting;23;23;4.09;3.89;4.05;4.68;4.38
ACCTG;527;michael dimeo;au14;Communications in Professional Accounting;21;26;2.0;2.0;2.29;2.3;2.25
ACCTG;527;elizabeth widdison;au13;Communications in Professional Accounting;20;22;4.17;4.0;4.14;4.67;3.83
ACCTG;527;michael dimeo;au14;Communications in Professional Accounting;18;24;2.88;2.5;3.07;2.93;3.17
ACCTG;528;elizabeth widdison;sp14;Communications, Marketing, and Interpersonal Skills for Auditors;23;45;4.44;4.73;4.62;4.73;4.86
ACCTG;528;elizabeth widdison;sp13;Communications, Marketing, and Interpersonal Skills for Auditors;35;50;2.96;2.88;3.08;3.96;3.7
ACCTG;528;michael dimeo;sp15;Communications, Marketing, and Interpersonal Skills for Auditors;31;50;3.15;3.07;3.18;3.23;3.13
ACCTG;529;john mclean;sp14;Business Ethics and Law for Accountants;27;45;3.88;4.0;3.86;4.15;4.0
ACCTG;529;john mclean;sp15;Business Ethics and Law for Accountants;31;50;4.2;4.21;4.23;4.68;4.18
ACCTG;529;john mclean;sp13;Business Ethics and Law for Accountants;31;51;3.31;3.31;3.31;4.04;3.39
ACCTG;530;william resler;au13;Tax Issues in Property Ownership;38;43;4.64;4.6;4.6;4.71;4.55
ACCTG;530;william resler;au14;Tax Issues in Property Ownership;41;45;4.88;4.96;4.86;4.86;4.85
ACCTG;531;steven rice;wi15;Timing and Periods of Taxation;42;47;4.66;4.69;4.59;4.86;4.69
ACCTG;531;steven rice;wi14;Timing and Periods of Taxation;33;42;4.63;4.61;4.58;4.87;4.75
ACCTG;533;richard johnson;au13;Procedural and Policy Issues;32;43;3.58;3.79;3.71;3.95;3.5
ACCTG;533;richard johnson;au14;Procedural and Policy Issues;38;45;3.83;3.97;3.6;4.03;3.36
ACCTG;534;ilesa mcauliffe;au13;Fundamentals of Corporate Taxation;38;43;4.32;4.4;4.21;4.25;4.5
ACCTG;534;ilesa mcauliffe;au14;Fundamentals of Corporate Taxation;38;45;4.42;4.74;4.42;4.6;4.71
ACCTG;535;william resler;wi15;Advanced Issues in Corporate Taxation;39;45;4.61;4.71;4.72;4.61;4.58
ACCTG;535;william resler;wi14;Advanced Issues in Corporate Taxation;27;42;4.08;3.86;4.19;3.82;4.0
ACCTG;536;william resler;sp14;Advanced Issues in Corporate Taxation;9;21;4.7;4.7;4.6;4.7;4.7
ACCTG;536;william resler;sp13;Advanced Issues in Corporate Taxation;42;45;4.37;4.39;4.32;4.59;4.46
ACCTG;536;william resler;sp15;Advanced Issues in Corporate Taxation;26;23;4.93;4.91;4.91;4.93;4.91
ACCTG;536;william resler;sp14;Advanced Issues in Corporate Taxation;18;21;4.75;4.81;4.75;4.75;4.81
ACCTG;537;jason hedlund;wi15;Income Taxation of Conduits I;27;47;3.35;3.13;3.04;2.56;3.57
ACCTG;537;jason hedlund;wi14;Income Taxation of Conduits I;28;42;4.1;4.2;4.07;4.05;4.36
ACCTG;538;jason hedlund;sp14;Income Taxation of Conduits II;18;42;3.07;3.17;3.07;3.07;2.9
ACCTG;538;jason hedlund;sp15;Income Taxation of Conduits II;39;45;2.88;2.61;2.75;2.83;2.61
ACCTG;538;jason hedlund;sp13;Income Taxation of Conduits II;31;45;3.21;3.05;3.16;3.12;3.27
ACCTG;539;ilesa mcauliffe;au13;Tax Research and Decision Making;33;43;4.46;4.53;4.46;4.53;4.63
ACCTG;539;ilesa mcauliffe;au14;Tax Research and Decision Making;36;45;4.36;4.43;4.55;4.67;4.7
ACCTG;540;ilesa mcauliffe;au13;Communications for Taxation Professionals I;29;42;4.53;4.53;4.53;4.69;4.72
ACCTG;540;ilesa mcauliffe;au14;Communications for Taxation Professionals I;34;45;4.73;4.73;4.73;4.73;4.74
ACCTG;541;ilesa mcauliffe;wi15;Communications for Taxation Professionals II;41;45;4.79;4.74;4.82;4.84;4.77
ACCTG;541;ilesa mcauliffe;wi14;Communications for Taxation Professionals II;37;42;4.7;4.7;4.75;4.81;4.84
ACCTG;542;ilesa mcauliffe;sp14;Communications for Taxation Professionals III;27;42;4.18;4.25;4.27;4.44;4.63
ACCTG;542;ilesa mcauliffe;sp13;Communications for Taxation Professionals III;36;45;3.89;3.71;3.8;3.75;3.88
ACCTG;542;ilesa mcauliffe;sp15;Communications for Taxation Professionals III;38;45;4.8;4.82;4.82;4.82;4.77
ACCTG;547;richard johnson;wi15;Estate and Gift Taxation;42;47;4.75;4.74;4.75;4.78;4.75
ACCTG;547;richard johnson;wi14;Estate and Gift Taxation;25;42;3.56;3.33;3.33;3.08;3.21
ACCTG;548;william resler;sp14;Speaker Forum-Tax;32;42;4.5;4.68;4.43;4.46;4.66
ACCTG;548;william resler;sp13;Speaker Forum-Tax;41;45;4.47;4.52;4.42;4.57;4.25
ACCTG;549;william resler;sp14;Tax Planning;26;42;4.63;4.69;4.69;4.74;4.74
ACCTG;549;william resler;sp15;Tax Planning;23;45;4.89;4.95;4.93;4.95;4.95
ACCTG;560;jake thornock;su14;NULL;23;23;4.35;4.29;4.68;4.82;4.33
ACCTG;579;richard greaves;sp14;Special Topics in Accounting;27;45;2.33;2.31;2.44;2.13;2.73
ACCTG;579;robert weede;au13;Special Topics in Accounting;36;45;3.61;3.74;3.5;4.16;3.63
ACCTG;579;brandon szerwo;au13;Special Topics in Accounting;36;45;3.28;3.3;3.29;2.72;3.0
ACCTG;579;joseph paperman;sp15;Special Topics in Accounting;27;50;3.21;3.25;3.15;3.09;3.27
ACCTG;579;richard greaves;sp13;Special Topics in Accounting;31;50;2.4;2.23;2.43;2.64;3.08
ACCTG;579;robert weede;au14;Special Topics in Accounting;45;50;3.95;4.13;4.14;4.07;3.5
ACCTG;579;mark gibson;sp14;Special Topics in Accounting;24;34;4.23;4.11;4.23;4.0;4.17
ACCTG;579;jason broenneke;sp15;Special Topics in Accounting;24;34;3.72;3.94;3.9;3.5;3.77
ACCTG;579;mark gibson;sp13;Special Topics in Accounting;9;33;4.75;4.75;4.75;4.75;4.75
ACCTG;579;lloyd tanlu;sp13;Special Topics in Accounting;16;16;4.36;4.33;4.36;4.7;4.5
ACCTG;579;james jiambalvo;sp15;Special Topics in Accounting;16;18;4.5;4.21;4.25;4.25;4.33
ACCTG;579;james jiambalvo;sp14;Special Topics in Accounting;13;14;4.2;4.08;4.0;4.0;4.57
ACCTG;580;dawn matsumoto;wi15;Doctoral Seminar: Introduction to Accounting Research;4;4;5.0;5.0;5.0;5.0;5.0
ACCTG;580;dawn matsumoto;wi14;Doctoral Seminar: Introduction to Accounting Research;5;5;4.88;4.88;4.88;4.88;4.88
ACCTG;582;d shores;au14;PhD Research Seminar: Introduction to Selected Research Topics;4;4;5.0;5.0;5.0;5.0;5.0
ACCTG;582;d shores;au13;PhD Research Seminar: Introduction to Selected Research Topics;4;4;4.5;4.83;4.83;4.5;4.75
ACCTG;596;sarah mcvay;au13;Doctoral Seminar in Financial Accounting Research;3;3;5.0;5.0;5.0;5.0;5.0
ACCTG;596;asher curtis;sp15;Doctoral Seminar in Financial Accounting Research;5;5;4.88;4.5;4.67;4.67;4.83
ACCTG;597;lisa koonce;su14;Doctoral Seminar in Managerial Accounting Research;4;4;5.0;5.0;5.0;5.0;5.0
ACMM;500;k bhagwan das;au13;NULL;10;10;4.67;4.67;4.5;4.79;4.25
ACMM;510;k bhagwan das;wi14;NULL;9;10;4.38;4.25;4.38;4.6;4.0
ACMM;530;brian flinn;sp14;NULL;4;0;4.0;3.5;3.83;3.83;3.5
ACSAD;500;kuen lin;au13;NULL;11;11;4.14;4.08;4.79;4.58;3.88
ACSAD;510;gerald mabson;wi14;NULL;26;24;4.33;4.05;4.17;4.0;3.78
ADMIN;510;vandra huber;su13;Fundamentals of Business Administration;8;9;4.0;4.1;4.5;4.63;4.25
ADMIN;510;vandra huber;sp14;Fundamentals of Business Administration;22;0;3.5;3.44;3.4;3.78;3.31
ADMIN;510;vandra huber;sp15;Fundamentals of Business Administration;24;25;3.95;4.06;4.08;3.83;3.67
ADMIN;510;vandra huber;sp13;Fundamentals of Business Administration;29;35;4.03;4.0;4.03;3.82;3.83
ADMIN;510;vandra huber;wi15;Fundamentals of Business Administration;24;28;3.6;3.42;3.8;3.3;3.25
AE;501;christopher lum;au14;Analytical Methods for Aerospace Engineering;32;43;3.79;3.83;3.73;4.08;2.61
AE;501;morgan quinley;au14;Analytical Methods for Aerospace Engineering;20;43;3.68;3.5;3.61;3.25;2.5
AE;501;christopher lum;au13;Analytical Methods for Aerospace Engineering;31;46;NULL;3.89;3.69;NULL;NULL
AE;510;kristi hill;wi15;Linear Systems Theory;19;27;2.92;3.07;2.71;2.2;3.25
AE;512;christopher lum;sp15;Dynamics, Stability, and Control of Vehicles;14;14;4.8;4.72;4.8;4.92;4.63
AE;520;scott eberhardt;sp15;Fundamentals of Fluid Dynamics;9;15;3.13;3.0;3.2;3.2;3.2
AE;532;carl knowlen;sp15;Rocket Propulsion;6;11;4.75;4.17;4.75;4.5;3.5
AE;540;kuen lin;wi15;Mechanics of Solids;13;28;3.6;3.58;3.6;3.25;3.75
AE;541;patrick safarian;sp15;Finite Element Analysis;6;23;NULL;4.0;4.0;NULL;NULL
AE;541;rajesh chaunsali;sp15;Finite Element Analysis;14;23;3.64;3.8;3.88;3.83;3.38
AE;550;jeong-beom ihn;sp15;Mechanics of Composite Materials;8;17;3.5;3.17;3.1;3.1;3.83
AE;598;kristi hill;sp14;Aerospace Engineering Colloquium;11;36;3.6;NULL;3.6;NULL;3.75
AES;150;connie so;sp14;In-Justice for All: Intersection of Race, Ethnicity, Class, and Gender in the United States;35;97;4.53;4.63;4.38;4.63;4.46
AES;150;connie so;au13;In-Justice for All: Intersection of Race, Ethnicity, Class, and Gender in the United States;56;92;4.24;4.6;4.23;4.25;4.54
AES;150;connie so;sp13;In-Justice for All: Intersection of Race, Ethnicity, Class, and Gender in the United States;18;77;4.3;4.3;4.13;4.17;4.6
