music350;Choral Conducting
music351;Choral Conducting
music352;Choral Conducting
music366;Cylinders to Platters - A Survey of Recorded Music Since 188
music367;Essential Skills in Jazz Improvisation I
music368;Essential Skills in Jazz Improvisation II
music369;Essential Skills in Jazz Improvisation III
music379;Junior Recital
music380;Instrumental Conducting
music381;Instrumental Conducting
music382;Instrumental Conducting
music384;Ideas In Music
music388;Jazz Pedagogy
music390;Special Topics in Music
music391;Composition
music394;Instrumentation
music400;Computer Applications to Music
music401;Digital Sound Synthesis
music402;Digital Sound Processing
music403;Advanced Digital Sound Synthesis and Processing
music405;Liturgics and Hymnology: Practical Applications I
music406;Liturgics and Hymnology: Practical Applications II
music407;Liturgics and Hymnology: Practical Applications III
music410;ElectroAcoustic Music: History and Analysis
music411;Non-Traditional Improvisation/Composition Techniques for Jazz Performers I
music412;Non-Traditional Improvisation/Composition Techniques for Jazz Performers II
music413;Non-Traditional Improvisation/Composition Techniques for Jazz Performers III
music414;Finding an American Voice
music415;The American Musical
music416;The Blues
music417;Classical Music in America
music418;Baroque Ornamentation and Improvisation
music420;Organ Improvisation and Service Playing I
music421;Organ Improvisation and Service Playing II
music422;Organ Improvisation and Service Playing III
music426;Advanced Jazz Arranging
music427;Music of Africa
music428;Music of North India
music429;String Orchestral Repertoire
music430;Organology
music433;Music of Latin America
music434;Pedagogy
music435;Pedagogy
music436;Pedagogy
music437;Studio Class
music438;Problems in Contemporary Music Performance
music439;Music of Indonesia
music440;Music in Asian America
music442;Comparative Analysis and Musicianship
music443;Music and Community
music444;Music of the Near East
music445;Selected Topics in Ethnomusicology
music446;Music in American Cultures
music447;Music of Southern India
music448;Music of China
music449;Advanced Piano Repertoire
music450;Percussion Education Institute
music451;Summer Jazz Institute
music454;Organ Pedagogy
music455;Choral Arranging
music458;Organ Repertoire: Middle Ages through Baroque
music459;Organ Repertoire: Bach to Present
music460;Advanced Vocal Repertoire: Pre-Nineteenth-Century Art Songs
music461;Advanced Vocal Repertoire: Nineteenth-Century Art Songs
music462;Advanced Vocal Repertoire: Twentieth-Century Art Songs
music464;Jazz Laboratory
music465;Acting for Singers
music467;Advanced Jazz Improvisation I
music468;Advanced Jazz Improvisation II
music469;Advanced Jazz Improvisation III
music470;Analysis of Tonal Music: Introduction to Schenker
music471;Introduction to Atonal Theory and Analysis
music472;Analysis of Twentieth Century Music, 1900-1950
music473;Keyboard Harmony and Transposition
music474;Keyboard Harmony and Transposition
music475;Figured Bass Realization
music476;Advanced Vocal Repertoire: Seventeenth and Eighteenth Centuries
music477;Advanced Vocal Repertoire: Nineteenth Century
music478;Advanced Vocal Repertoire: Twentieth Century
music479;Senior Recital
music480;The Anthropology of Music
music481;Choral Repertoire: Sixteenth and Seventeenth Centuries
music482;Choral Repertoire: Eighteenth Century
music483;Choral Repertoire: Nineteenth Century
music484;Choral Repertoire: Twentieth Century
music485;Topics in the Analysis of American Music
music487;Tonal Counterpoint
music489;Special Topics in Music Theory
music491;Composition
music492;Opera Direction and Production
music493;Opera Direction and Production
music494;Orchestration
music495;Music of Japan
music498;Senior Thesis
music499;Undergraduate Research
music504;Ethnographic Research in Music
music511;Seminar in Field and Laboratory Methods
music512;Seminar in Ethnomusicology
music520;Music in Higher Education
music523;Seminar in Music and Socialization
music526;History of Theory
music527;History of Theory
music528;History of Theory
music530;Seminar in Music Cognition
music531;Proseminar in Ethnomusicology
music532;Opera Direction and Production
music533;Preceptorial Readings in Ethnomusicology
music534;Preceptorial Readings in Ethnomusicology
music535;Preceptorial Readings in Ethnomusicology
music536;Transcription and Analysis
music540;Music in Asian America
music542;Comparative Analysis and Musicianship
music543;Music and Community
music544;Psychology of Music: Music Cognition
music551;Practicum in Music Instruction
music553;Advanced Choral Techniques
music559;Master's Recital
music570;Seminar in Schenkerian Analysis
music571;Seminar in Serialism
music572;Advanced Topics in Computer Music
music573;Seminar in Tonal Analysis
music574;Analysis of Twentieth-Century Music: 1950 - Present
music575;Seminar in Theory
music576;Critical Theory of Music
music577;Composers of the Twentieth Century
music580;Advanced Conducting
music581;Advanced Conducting
music582;Advanced Conducting
music583;Advanced Choral Conducting
music590;Keyboard and Doctoral Lecture Recital or Concerto Recital
music591;Graduate Composition
music599;Advanced Selected Topics
music600;Independent Study or Research
music700;Master's Thesis
music800;Doctoral Dissertation
musap133;Basic Keyboard
musap134;Basic Keyboard
musap135;Basic Keyboard
musap136;Basic Jazz Keyboard
musap137;Class Instruction: Voice
musap138;Class Instruction: Voice
musap139;Class Instruction: Voice
musap205;String Techniques
musap210;Wind Techniques
musap217;Percussion Techniques
musap218;Guitar Techniques
musap233;Secondary Piano
musap234;Secondary Piano
musap235;Secondary Piano
musap237;Secondary Class Instruction: Voice
musap239;Secondary Piano
musap389;World Music
musap442;Jazz and Non-Western Drumming Techniques
musap443;Percussion Lab
musap589;World Music Laboratory
mused301;Techniques for Teaching Music to Children
mused304;Introductory Music Methods I
mused305;Introductory Music Methods II
mused306;Introductory Music Methods III
mused340;Music in Education
mused401;Tin Pan Alley: Concepts and Teaching Strategies for Music Educators
mused402;Rock and Roll Roots for Music Educators
mused403;Part-Time Student Teaching in Music
mused404;Full-Time Student Teaching in Music
mused405;Marching Band Technique
mused410;Instrumental Rehearsal Techniques
mused431;Curriculum in Music Education
mused432;Comprehensive Music in the Secondary School
mused440;Music for Children
mused442;Instrumental Curriculum: Methods and Materials
mused443;Choral Curriculum: Methods and Materials
mused452;Ethnomusicology in the Schools
mused453;Approaches to Classroom Instruction: K-12
mused465;Classroom Management and Evaluation in Music Education
mused475;Teaching the Music of Selected Cultures
mused480;Music Methods for Classroom Teachers
mused496;Special Topics in Music Education
mused501;Introduction to Research in Music Education
mused502;Quantitative Research in Music Education
mused522;Psychology of Music Learning and Teaching
mused523;Tests and Measurement
mused524;Seminar in Music Education
mused525;Seminar in Music Education
mused530;Administration and Supervision in Music Education
mused535;Seminar in Musical Development
mused540;History of American Music Education
mused542;Comparative Music Education
mused550;Proseminar in Music Education
mused552;World Music Education
mused560;Contemporary Issues in Music Education
mused561;Seminar in Theories of Music Instruction
mused575;Seminar in Music Education Research
musen100;University Singers
musen200;Men's Glee Club
musen201;Women's Chorus
musen210;Campus Philharmonia Orchestra
musen300;University of Washington Symphony Orchestra
musen301;Wind Ensemble
musen302;Symphonic Band
musen303;Marching Band
musen304;Percussion Ensemble
musen305;Brass Ensemble
musen306;Woodwind Ensemble
musen307;Recital Choir
musen308;Guitar Ensemble
musen309;Concert Band
musen325;Accompanying
musen340;Vocal Jazz Ensemble
musen345;Jazz Workshop
musen346;Studio Jazz Ensemble
musen347;Opera Chorus
musen350;University Chorale
musen351;Chamber Singers
musen361;Piano Ensemble
musen368;Harp Ensemble
musen369;Baroque Chamber Ensemble
musen375;Opera Workshop
musen381;Chamber Music
musen382;Opera Theatre
musen383;Collegium Musicum
musen384;Modern Music Ensemble
musen410;Steelband
musen411;Gamelan Ensembles
musen446;Advanced Studio Jazz Ensemble
musen500;University of Washington Symphony Orchestra
musen501;Wind Ensemble
musen503;Marching Band
musen504;Percussion Ensemble
musen505;Brass Ensemble
musen506;Woodwind Ensemble
musen507;Recital Choir
musen508;Guitar Ensemble
musen511;Gamelan Ensembles
musen525;Accompanying
musen540;Vocal Jazz Ensemble
musen545;Jazz Workshop
musen546;Studio Jazz Ensemble
musen547;Opera Chorus
musen550;University Chorale
musen551;Chamber Singers
musen561;Piano Ensemble
musen568;Harp Ensemble
musen569;Baroque Chamber Ensemble
musen575;Opera Workshop
musen580;Sinfonietta
musen581;Chamber Music
musen582;Opera Theatre
musen583;Collegium Musicum
musen584;Modern Music Ensemble
muhst210;Introduction to the History of Western Music I
muhst211;Introduction to the History of Western Music II
muhst212;Introduction to the History of Western Music III
muhst301;Music and the American Experience
muhst310;Perspectives in Music History
muhst311;Beethoven in Western Culture
muhst400;Medieval Music: To 1400
muhst401;Early British Music: 1300-1700
muhst402;Late Renaissance Secular Music: 1525-1630
muhst403;Late Renaissance Sacred and Instrumental Music: 1525-1630
muhst404;Baroque Keyboard Music
muhst405;Orchestral Music: 1620-1760
muhst406;Baroque Choral Music
muhst407;Baroque Opera
muhst408;Keyboard Music: 1760-1830
muhst409;Chamber Music: 1760-1830
muhst410;Orchestral Music: 1760-1830
muhst411;Art Song, 1760-1830
muhst412;Choral Music: 1750-1830
muhst413;Opera: 1750-1830
muhst414;Keyboard Music: 1830-1915
muhst415;Chamber Music: 1830-1915
muhst416;Orchestral Music: 1830-1915
muhst417;Art Song: 1830-1915
muhst418;Choral Music: 1830-1915
muhst419;Opera: 1830-1915
muhst420;Authenticity and Performance
muhst421;Music Criticism
muhst422;Gender and Music
muhst423;Twentieth-Century Music to 1945
muhst424;Music Since 1945
muhst425;Jazz History and Analysis
muhst426;American Popular Music
muhst429;Music, Literature, and the Arts
muhst497;Special Topics in Music History
muhst500;Seminar in Methods of Music Research
muhst503;Readings in Medieval and Renaissance Music
muhst504;Seminar in Medieval Music
muhst505;Seminar in Renaissance Music
muhst506;Seminar in Baroque Music
muhst508;Seminar in the Viennese Classical Period: 1760-1830
muhst509;Seminar in Nineteenth-Century Music: 1830-1890
muhst510;Seminar in Music Since 1890
muhst515;Seminar in Medieval and Renaissance Notation
muhst519;Seminar in Modern Editorial Procedures
muhst520;Seminar in American Music
muhst537;Seminar on Opera
musicp300;Private Instruction for Non-Majors: Voice
musicp301;Private Instruction for Non-Majors: Piano
musicp302;Private Instruction for Non-Majors: Organ
musicp303;Private Instruction for Non-Majors: Harpsichord
musicp304;Private Instruction for Non-Majors: Violin
musicp305;Private Instruction for Non-Majors: Violoncello
musicp306;Private Instruction for Non-Majors: Double Bass
musicp307;Private Instruction for Non-Majors: Flute
musicp308;Private Instruction for Non-Majors: Oboe
musicp309;Private Instruction for Non-Majors: Clarinet
musicp310;Private Instruction for Non-Majors: Bassoon
musicp311;Private Instruction for Non-Majors: Saxophone
musicp312;Private Instruction for Non-Majors: Horn
musicp313;Private Instruction for Non-Majors: Trumpet
musicp314;Private Instruction for Non-Majors: Trombone
musicp315;Private Instruction for Non-Majors: Tuba
musicp316;Private Instruction for Non-Majors: Harp
musicp317;Private Instruction for Non-Majors: Percussion
musicp318;Private Instruction for Non-Majors: Guitar
musicp319;Private Instruction for Non-Majors: Viola da Gamba
musicp320;Private Instruction: Voice
musicp321;Private Instruction: Piano
musicp322;Private Instruction: Organ
musicp323;Private Instruction: Harpsichord
musicp324;Private Instruction: Violin
musicp325;Private Instruction: Violoncello
musicp326;Private Instruction: Double Bass
musicp327;Private Instruction: Flute
musicp328;Private Instruction: Oboe
musicp329;Private Instruction: Clarinet
musicp330;Private Instruction: Bassoon
musicp331;Private Instruction: Saxophone
musicp332;Private Instruction: Horn
musicp333;Private Instruction: Trumpet
musicp334;Private Instruction: Trombone
musicp335;Private Instruction: Tuba
musicp336;Private Instruction: Harp
